  2024     9    19     0     0  0.000000   2.302505   0.232491   0.018252
  2024     9    19     0     0 30.000000   2.302507   0.232491   0.018252
  2024     9    19     0     1  0.000000   2.302509   0.232491   0.018252
  2024     9    19     0     1 30.000000   2.302509   0.232490   0.018252
  2024     9    19     0     2  0.000000   2.302507   0.232488   0.018252
  2024     9    19     0     2 30.000000   2.302506   0.232487   0.018252
  2024     9    19     0     3  0.000000   2.302509   0.232488   0.018252
  2024     9    19     0     3 30.000000   2.302507   0.232486   0.018252
  2024     9    19     0     4  0.000000   2.302509   0.232486   0.018252
  2024     9    19     0     4 30.000000   2.302510   0.232486   0.018252
  2024     9    19     0     5  0.000000   2.302509   0.232485   0.018252
  2024     9    19     0     5 30.000000   2.302507   0.232483   0.018386
  2024     9    19     0     6  0.000000   2.302508   0.232483   0.018386
  2024     9    19     0     6 30.000000   2.302508   0.232482   0.018386
  2024     9    19     0     7  0.000000   2.302510   0.232482   0.018386
  2024     9    19     0     7 30.000000   2.302510   0.232481   0.018386
  2024     9    19     0     8  0.000000   2.302510   0.232480   0.018386
  2024     9    19     0     8 30.000000   2.302508   0.232479   0.018386
  2024     9    19     0     9  0.000000   2.302508   0.232478   0.018386
  2024     9    19     0     9 30.000000   2.302506   0.232476   0.018386
  2024     9    19     0    10  0.000000   2.302505   0.232475   0.018386
  2024     9    19     0    10 30.000000   2.302509   0.232476   0.018732
  2024     9    19     0    11  0.000000   2.302509   0.232476   0.018732
  2024     9    19     0    11 30.000000   2.302510   0.232475   0.018732
  2024     9    19     0    12  0.000000   2.302512   0.232475   0.018732
  2024     9    19     0    12 30.000000   2.302513   0.232475   0.018732
  2024     9    19     0    13  0.000000   2.302513   0.232474   0.018732
  2024     9    19     0    13 30.000000   2.302514   0.232473   0.018732
  2024     9    19     0    14  0.000000   2.302512   0.232472   0.018732
  2024     9    19     0    14 30.000000   2.302513   0.232471   0.018732
  2024     9    19     0    15  0.000000   2.302511   0.232470   0.018732
  2024     9    19     0    15 30.000000   2.302513   0.232470   0.019113
  2024     9    19     0    16  0.000000   2.302512   0.232469   0.019113
  2024     9    19     0    16 30.000000   2.302513   0.232468   0.019113
  2024     9    19     0    17  0.000000   2.302513   0.232468   0.019113
  2024     9    19     0    17 30.000000   2.302514   0.232467   0.019113
  2024     9    19     0    18  0.000000   2.302515   0.232467   0.019113
  2024     9    19     0    18 30.000000   2.302515   0.232466   0.019113
  2024     9    19     0    19  0.000000   2.302516   0.232466   0.019113
  2024     9    19     0    19 30.000000   2.302514   0.232464   0.019113
  2024     9    19     0    20  0.000000   2.302512   0.232463   0.019113
  2024     9    19     0    20 30.000000   2.302513   0.232462   0.019291
  2024     9    19     0    21  0.000000   2.302513   0.232461   0.019291
  2024     9    19     0    21 30.000000   2.302513   0.232461   0.019291
  2024     9    19     0    22  0.000000   2.302513   0.232460   0.019291
  2024     9    19     0    22 30.000000   2.302514   0.232459   0.019291
  2024     9    19     0    23  0.000000   2.302512   0.232458   0.019291
  2024     9    19     0    23 30.000000   2.302512   0.232457   0.019291
  2024     9    19     0    24  0.000000   2.302513   0.232457   0.019291
  2024     9    19     0    24 30.000000   2.302513   0.232456   0.019291
  2024     9    19     0    25  0.000000   2.302512   0.232455   0.019291
  2024     9    19     0    25 30.000000   2.302512   0.232454   0.019399
  2024     9    19     0    26  0.000000   2.302513   0.232454   0.019399
  2024     9    19     0    26 30.000000   2.302513   0.232453   0.019399
  2024     9    19     0    27  0.000000   2.302513   0.232452   0.019399
  2024     9    19     0    27 30.000000   2.302514   0.232452   0.019399
  2024     9    19     0    28  0.000000   2.302512   0.232450   0.019399
  2024     9    19     0    28 30.000000   2.302512   0.232449   0.019399
  2024     9    19     0    29  0.000000   2.302514   0.232449   0.019399
  2024     9    19     0    29 30.000000   2.302514   0.232449   0.019399
  2024     9    19     0    30  0.000000   2.302512   0.232447   0.019399
  2024     9    19     0    30 30.000000   2.302514   0.232447   0.019407
  2024     9    19     0    31  0.000000   2.302514   0.232446   0.019407
  2024     9    19     0    31 30.000000   2.302514   0.232446   0.019407
  2024     9    19     0    32  0.000000   2.302513   0.232444   0.019407
  2024     9    19     0    32 30.000000   2.302513   0.232444   0.019407
  2024     9    19     0    33  0.000000   2.302515   0.232444   0.019407
  2024     9    19     0    33 30.000000   2.302514   0.232442   0.019407
  2024     9    19     0    34  0.000000   2.302514   0.232442   0.019407
  2024     9    19     0    34 30.000000   2.302514   0.232441   0.019407
  2024     9    19     0    35  0.000000   2.302516   0.232441   0.019407
  2024     9    19     0    35 30.000000   2.302516   0.232440   0.019180
  2024     9    19     0    36  0.000000   2.302516   0.232439   0.019180
  2024     9    19     0    36 30.000000   2.302517   0.232439   0.019180
  2024     9    19     0    37  0.000000   2.302518   0.232438   0.019180
  2024     9    19     0    37 30.000000   2.302518   0.232438   0.019180
  2024     9    19     0    38  0.000000   2.302517   0.232436   0.019180
  2024     9    19     0    38 30.000000   2.302516   0.232435   0.019180
  2024     9    19     0    39  0.000000   2.302517   0.232435   0.019180
  2024     9    19     0    39 30.000000   2.302518   0.232435   0.019180
  2024     9    19     0    40  0.000000   2.302516   0.232433   0.019180
  2024     9    19     0    40 30.000000   2.302515   0.232432   0.019038
  2024     9    19     0    41  0.000000   2.302513   0.232430   0.019038
  2024     9    19     0    41 30.000000   2.302513   0.232430   0.019038
  2024     9    19     0    42  0.000000   2.302512   0.232428   0.019038
  2024     9    19     0    42 30.000000   2.302511   0.232427   0.019038
  2024     9    19     0    43  0.000000   2.302510   0.232426   0.019038
  2024     9    19     0    43 30.000000   2.302512   0.232426   0.019038
  2024     9    19     0    44  0.000000   2.302512   0.232425   0.019038
  2024     9    19     0    44 30.000000   2.302512   0.232425   0.019038
  2024     9    19     0    45  0.000000   2.302513   0.232424   0.019038
  2024     9    19     0    45 30.000000   2.302513   0.232423   0.018765
  2024     9    19     0    46  0.000000   2.302513   0.232423   0.018765
  2024     9    19     0    46 30.000000   2.302514   0.232422   0.018765
  2024     9    19     0    47  0.000000   2.302514   0.232421   0.018765
  2024     9    19     0    47 30.000000   2.302515   0.232421   0.018765
  2024     9    19     0    48  0.000000   2.302517   0.232421   0.018765
  2024     9    19     0    48 30.000000   2.302516   0.232420   0.018765
  2024     9    19     0    49  0.000000   2.302516   0.232419   0.018765
  2024     9    19     0    49 30.000000   2.302514   0.232418   0.018765
  2024     9    19     0    50  0.000000   2.302517   0.232418   0.018765
  2024     9    19     0    50 30.000000   2.302515   0.232416   0.018247
  2024     9    19     0    51  0.000000   2.302514   0.232415   0.018247
  2024     9    19     0    51 30.000000   2.302512   0.232414   0.018247
  2024     9    19     0    52  0.000000   2.302511   0.232412   0.018247
